,lat_centroid,lon_centroid,year,month
102866,41.14615231795128,-82.59840614912935,2002,6
102867,41.14615231795128,-82.59840614912935,2002,7
102868,41.14615231795128,-82.59840614912935,2002,8
102869,41.14615231795128,-82.59840614912935,2002,9
102870,41.14615231795128,-82.59840614912935,2002,10
102871,41.14615231795128,-82.59840614912935,2001,4
102872,41.14615231795128,-82.59840614912935,2001,5
102873,41.14615231795128,-82.59840614912935,2001,6
102874,41.14615231795128,-82.59840614912935,2001,7
102875,41.14615231795128,-82.59840614912935,2001,8
102876,41.14615231795128,-82.59840614912935,2001,9
102877,41.14615231795128,-82.59840614912935,2001,10
102878,41.14615231795128,-82.59840614912935,2000,4
102879,41.14615231795128,-82.59840614912935,2000,5
102880,41.14615231795128,-82.59840614912935,2000,6
102881,41.14615231795128,-82.59840614912935,2000,7
102882,41.14615231795128,-82.59840614912935,2000,8
102883,41.14615231795128,-82.59840614912935,2000,9
102884,41.14615231795128,-82.59840614912935,2000,10
102944,41.29562989089006,-82.15119700054257,2012,9
102953,41.29562989089006,-82.15119700054257,2010,4
102954,41.29562989089006,-82.15119700054257,2010,5
102955,41.29562989089006,-82.15119700054257,2010,6
102956,41.29562989089006,-82.15119700054257,2010,7
102957,41.29562989089006,-82.15119700054257,2010,8
102958,41.29562989089006,-82.15119700054257,2010,9
102960,41.29562989089006,-82.15119700054257,2009,7
102961,41.29562989089006,-82.15119700054257,2009,8
102964,41.29562989089006,-82.15119700054257,2003,4
102965,41.29562989089006,-82.15119700054257,2003,5
102966,41.29562989089006,-82.15119700054257,2003,6
102967,41.29562989089006,-82.15119700054257,2003,7
102968,41.29562989089006,-82.15119700054257,2003,8
102969,41.29562989089006,-82.15119700054257,2003,9
102970,41.29562989089006,-82.15119700054257,2003,10
102971,41.29562989089006,-82.15119700054257,2002,4
102972,41.29562989089006,-82.15119700054257,2002,5
102973,41.29562989089006,-82.15119700054257,2002,6
102974,41.29562989089006,-82.15119700054257,2002,7
102975,41.29562989089006,-82.15119700054257,2002,8
102976,41.29562989089006,-82.15119700054257,2002,9
102977,41.29562989089006,-82.15119700054257,2002,10
102978,41.29562989089006,-82.15119700054257,2001,4
102979,41.29562989089006,-82.15119700054257,2001,5
102980,41.29562989089006,-82.15119700054257,2001,6
102981,41.29562989089006,-82.15119700054257,2001,7
102982,41.29562989089006,-82.15119700054257,2001,8
102983,41.29562989089006,-82.15119700054257,2001,9
102984,41.29562989089006,-82.15119700054257,2001,10
102985,41.29562989089006,-82.15119700054257,2000,4
102986,41.29562989089006,-82.15119700054257,2000,5
102987,41.29562989089006,-82.15119700054257,2000,6
102988,41.29562989089006,-82.15119700054257,2000,7
102989,41.29562989089006,-82.15119700054257,2000,8
102990,41.29562989089006,-82.15119700054257,2000,9
102991,41.29562989089006,-82.15119700054257,2000,10
103065,41.53810171770288,-83.14085811826277,2012,9
103074,41.53810171770288,-83.14085811826277,2010,4
103075,41.53810171770288,-83.14085811826277,2010,5
103076,41.53810171770288,-83.14085811826277,2010,6
103077,41.53810171770288,-83.14085811826277,2010,7
103078,41.53810171770288,-83.14085811826277,2010,8
103079,41.53810171770288,-83.14085811826277,2010,9
103081,41.53810171770288,-83.14085811826277,2009,7
103082,41.53810171770288,-83.14085811826277,2009,8
103085,41.53810171770288,-83.14085811826277,2003,4
103086,41.53810171770288,-83.14085811826277,2003,5
103087,41.53810171770288,-83.14085811826277,2003,6
103088,41.53810171770288,-83.14085811826277,2003,7
103089,41.53810171770288,-83.14085811826277,2003,8
103090,41.53810171770288,-83.14085811826277,2003,9
103091,41.53810171770288,-83.14085811826277,2003,10
103092,41.53810171770288,-83.14085811826277,2002,4
103093,41.53810171770288,-83.14085811826277,2002,5
103094,41.53810171770288,-83.14085811826277,2002,6
103095,41.53810171770288,-83.14085811826277,2002,7
103096,41.53810171770288,-83.14085811826277,2002,8
103097,41.53810171770288,-83.14085811826277,2002,9
103098,41.53810171770288,-83.14085811826277,2002,10
103099,41.53810171770288,-83.14085811826277,2001,4
103100,41.53810171770288,-83.14085811826277,2001,5
103101,41.53810171770288,-83.14085811826277,2001,6
103102,41.53810171770288,-83.14085811826277,2001,7
103103,41.53810171770288,-83.14085811826277,2001,8
103104,41.53810171770288,-83.14085811826277,2001,9
103105,41.53810171770288,-83.14085811826277,2001,10
103106,41.53810171770288,-83.14085811826277,2000,4
103107,41.53810171770288,-83.14085811826277,2000,5
103108,41.53810171770288,-83.14085811826277,2000,6
103109,41.53810171770288,-83.14085811826277,2000,7
103110,41.53810171770288,-83.14085811826277,2000,8
103111,41.53810171770288,-83.14085811826277,2000,9
103112,41.53810171770288,-83.14085811826277,2000,10
103179,40.774656336926576,-82.5364963006606,2012,9
103188,40.774656336926576,-82.5364963006606,2010,4
103189,40.774656336926576,-82.5364963006606,2010,5
103190,40.774656336926576,-82.5364963006606,2010,6
103191,40.774656336926576,-82.5364963006606,2010,7
103192,40.774656336926576,-82.5364963006606,2010,8
103193,40.774656336926576,-82.5364963006606,2010,9
103195,40.774656336926576,-82.5364963006606,2009,7
103196,40.774656336926576,-82.5364963006606,2009,8
103199,40.774656336926576,-82.5364963006606,2003,4
103200,40.774656336926576,-82.5364963006606,2003,5
103201,40.774656336926576,-82.5364963006606,2003,6
103202,40.774656336926576,-82.5364963006606,2003,7
103203,40.774656336926576,-82.5364963006606,2003,8
103204,40.774656336926576,-82.5364963006606,2003,9
103205,40.774656336926576,-82.5364963006606,2003,10
103206,40.774656336926576,-82.5364963006606,2002,4
103207,40.774656336926576,-82.5364963006606,2002,5
103208,40.774656336926576,-82.5364963006606,2002,6
103209,40.774656336926576,-82.5364963006606,2002,7
103210,40.774656336926576,-82.5364963006606,2002,8
103211,40.774656336926576,-82.5364963006606,2002,9
103212,40.774656336926576,-82.5364963006606,2002,10
103213,40.774656336926576,-82.5364963006606,2001,4
103214,40.774656336926576,-82.5364963006606,2001,5
103215,40.774656336926576,-82.5364963006606,2001,6
103216,40.774656336926576,-82.5364963006606,2001,7
103217,40.774656336926576,-82.5364963006606,2001,8
103218,40.774656336926576,-82.5364963006606,2001,9
103219,40.774656336926576,-82.5364963006606,2001,10
103220,40.774656336926576,-82.5364963006606,2000,4
103221,40.774656336926576,-82.5364963006606,2000,5
103222,40.774656336926576,-82.5364963006606,2000,6
103223,40.774656336926576,-82.5364963006606,2000,7
103224,40.774656336926576,-82.5364963006606,2000,8
103225,40.774656336926576,-82.5364963006606,2000,9
103226,40.774656336926576,-82.5364963006606,2000,10
103300,41.356311199171486,-83.14618504069608,2012,9
103309,41.356311199171486,-83.14618504069608,2010,4
103310,41.356311199171486,-83.14618504069608,2010,5
103311,41.356311199171486,-83.14618504069608,2010,6
103312,41.356311199171486,-83.14618504069608,2010,7
103313,41.356311199171486,-83.14618504069608,2010,8
103314,41.356311199171486,-83.14618504069608,2010,9
103316,41.356311199171486,-83.14618504069608,2009,7
103317,41.356311199171486,-83.14618504069608,2009,8
103320,41.356311199171486,-83.14618504069608,2003,4
103321,41.356311199171486,-83.14618504069608,2003,5
103322,41.356311199171486,-83.14618504069608,2003,6
103323,41.356311199171486,-83.14618504069608,2003,7
103324,41.356311199171486,-83.14618504069608,2003,8
103325,41.356311199171486,-83.14618504069608,2003,9
103326,41.356311199171486,-83.14618504069608,2003,10
103327,41.356311199171486,-83.14618504069608,2002,4
103328,41.356311199171486,-83.14618504069608,2002,5
103329,41.356311199171486,-83.14618504069608,2002,6
103330,41.356311199171486,-83.14618504069608,2002,7
103331,41.356311199171486,-83.14618504069608,2002,8
103332,41.356311199171486,-83.14618504069608,2002,9
103333,41.356311199171486,-83.14618504069608,2002,10
103334,41.356311199171486,-83.14618504069608,2001,4
103335,41.356311199171486,-83.14618504069608,2001,5
103336,41.356311199171486,-83.14618504069608,2001,6
103337,41.356311199171486,-83.14618504069608,2001,7
103338,41.356311199171486,-83.14618504069608,2001,8
103339,41.356311199171486,-83.14618504069608,2001,9
103340,41.356311199171486,-83.14618504069608,2001,10
103341,41.356311199171486,-83.14618504069608,2000,4
103342,41.356311199171486,-83.14618504069608,2000,5
103343,41.356311199171486,-83.14618504069608,2000,6
103344,41.356311199171486,-83.14618504069608,2000,7
103345,41.356311199171486,-83.14618504069608,2000,8
103346,41.356311199171486,-83.14618504069608,2000,9
103347,41.356311199171486,-83.14618504069608,2000,10
103421,41.12387677884213,-83.12768971964793,2012,9
103430,41.12387677884213,-83.12768971964793,2010,4
103431,41.12387677884213,-83.12768971964793,2010,5
103432,41.12387677884213,-83.12768971964793,2010,6
103433,41.12387677884213,-83.12768971964793,2010,7
103434,41.12387677884213,-83.12768971964793,2010,8
103435,41.12387677884213,-83.12768971964793,2010,9
103437,41.12387677884213,-83.12768971964793,2009,7
103438,41.12387677884213,-83.12768971964793,2009,8
103441,41.12387677884213,-83.12768971964793,2003,4
103442,41.12387677884213,-83.12768971964793,2003,5
103443,41.12387677884213,-83.12768971964793,2003,6
103444,41.12387677884213,-83.12768971964793,2003,7
103445,41.12387677884213,-83.12768971964793,2003,8
103446,41.12387677884213,-83.12768971964793,2003,9
103447,41.12387677884213,-83.12768971964793,2003,10
103448,41.12387677884213,-83.12768971964793,2002,4
103449,41.12387677884213,-83.12768971964793,2002,5
103450,41.12387677884213,-83.12768971964793,2002,6
103451,41.12387677884213,-83.12768971964793,2002,7
103452,41.12387677884213,-83.12768971964793,2002,8
103453,41.12387677884213,-83.12768971964793,2002,9
103454,41.12387677884213,-83.12768971964793,2002,10
103455,41.12387677884213,-83.12768971964793,2001,4
103456,41.12387677884213,-83.12768971964793,2001,5
103457,41.12387677884213,-83.12768971964793,2001,6
103458,41.12387677884213,-83.12768971964793,2001,7
103459,41.12387677884213,-83.12768971964793,2001,8
103460,41.12387677884213,-83.12768971964793,2001,9
103461,41.12387677884213,-83.12768971964793,2001,10
103462,41.12387677884213,-83.12768971964793,2000,4
103463,41.12387677884213,-83.12768971964793,2000,5
103464,41.12387677884213,-83.12768971964793,2000,6
103465,41.12387677884213,-83.12768971964793,2000,7
103466,41.12387677884213,-83.12768971964793,2000,8
103467,41.12387677884213,-83.12768971964793,2000,9
103468,41.12387677884213,-83.12768971964793,2000,10
103549,40.84237998235757,-83.30437586815087,2012,9
103558,40.84237998235757,-83.30437586815087,2010,4
103559,40.84237998235757,-83.30437586815087,2010,5
103560,40.84237998235757,-83.30437586815087,2010,6
103561,40.84237998235757,-83.30437586815087,2010,7
103562,40.84237998235757,-83.30437586815087,2010,8
103563,40.84237998235757,-83.30437586815087,2010,9
103565,40.84237998235757,-83.30437586815087,2009,7
103566,40.84237998235757,-83.30437586815087,2009,8
103569,40.84237998235757,-83.30437586815087,2003,4
103570,40.84237998235757,-83.30437586815087,2003,5
103571,40.84237998235757,-83.30437586815087,2003,6
103572,40.84237998235757,-83.30437586815087,2003,7
103573,40.84237998235757,-83.30437586815087,2003,8
103574,40.84237998235757,-83.30437586815087,2003,9
103575,40.84237998235757,-83.30437586815087,2003,10
103576,40.84237998235757,-83.30437586815087,2002,4
103577,40.84237998235757,-83.30437586815087,2002,5
103578,40.84237998235757,-83.30437586815087,2002,6
103579,40.84237998235757,-83.30437586815087,2002,7
103580,40.84237998235757,-83.30437586815087,2002,8
103581,40.84237998235757,-83.30437586815087,2002,9
103582,40.84237998235757,-83.30437586815087,2002,10
103583,40.84237998235757,-83.30437586815087,2001,4
103584,40.84237998235757,-83.30437586815087,2001,5
103585,40.84237998235757,-83.30437586815087,2001,6
103586,40.84237998235757,-83.30437586815087,2001,7
103587,40.84237998235757,-83.30437586815087,2001,8
103588,40.84237998235757,-83.30437586815087,2001,9
103589,40.84237998235757,-83.30437586815087,2001,10
103590,40.84237998235757,-83.30437586815087,2000,4
103591,40.84237998235757,-83.30437586815087,2000,5
103592,40.84237998235757,-83.30437586815087,2000,6
103593,40.84237998235757,-83.30437586815087,2000,7
103594,40.84237998235757,-83.30437586815087,2000,8
103595,40.84237998235757,-83.30437586815087,2000,9
103596,40.84237998235757,-83.30437586815087,2000,10
103685,41.70754845399476,-80.74829077022194,2010,10
103687,41.70754845399476,-80.74829077022194,2009,5
103721,41.70754845399476,-80.74829077022194,2004,6
103726,41.70754845399476,-80.74829077022194,2002,4
103727,41.70754845399476,-80.74829077022194,2002,5
103728,41.70754845399476,-80.74829077022194,2002,6
103729,41.70754845399476,-80.74829077022194,2002,7
103730,41.70754845399476,-80.74829077022194,2002,8
103731,41.70754845399476,-80.74829077022194,2002,9
103732,41.70754845399476,-80.74829077022194,2002,10
103733,41.70754845399476,-80.74829077022194,2001,4
103734,41.70754845399476,-80.74829077022194,2001,5
103735,41.70754845399476,-80.74829077022194,2001,6
103736,41.70754845399476,-80.74829077022194,2001,7
103737,41.70754845399476,-80.74829077022194,2001,8
103738,41.70754845399476,-80.74829077022194,2001,9
103739,41.70754845399476,-80.74829077022194,2001,10
103740,41.70754845399476,-80.74829077022194,2000,4
103741,41.70754845399476,-80.74829077022194,2000,5
103742,41.70754845399476,-80.74829077022194,2000,6
103743,41.70754845399476,-80.74829077022194,2000,7
103744,41.70754845399476,-80.74829077022194,2000,8
103745,41.70754845399476,-80.74829077022194,2000,9
103746,41.70754845399476,-80.74829077022194,2000,10
103835,40.76842513672261,-80.77719635775084,2010,10
103837,40.76842513672261,-80.77719635775084,2009,5
103871,40.76842513672261,-80.77719635775084,2004,6
103876,40.76842513672261,-80.77719635775084,2002,4
103877,40.76842513672261,-80.77719635775084,2002,5
103878,40.76842513672261,-80.77719635775084,2002,6
103879,40.76842513672261,-80.77719635775084,2002,7
103880,40.76842513672261,-80.77719635775084,2002,8
103881,40.76842513672261,-80.77719635775084,2002,9
103882,40.76842513672261,-80.77719635775084,2002,10
103883,40.76842513672261,-80.77719635775084,2001,4
103884,40.76842513672261,-80.77719635775084,2001,5
103885,40.76842513672261,-80.77719635775084,2001,6
103886,40.76842513672261,-80.77719635775084,2001,7
103887,40.76842513672261,-80.77719635775084,2001,8
103888,40.76842513672261,-80.77719635775084,2001,9
103889,40.76842513672261,-80.77719635775084,2001,10
103890,40.76842513672261,-80.77719635775084,2000,4
103891,40.76842513672261,-80.77719635775084,2000,5
103892,40.76842513672261,-80.77719635775084,2000,6
103893,40.76842513672261,-80.77719635775084,2000,7
103894,40.76842513672261,-80.77719635775084,2000,8
103895,40.76842513672261,-80.77719635775084,2000,9
103896,40.76842513672261,-80.77719635775084,2000,10
103963,41.49955301369797,-81.17863661997676,2012,9
103972,41.49955301369797,-81.17863661997676,2010,4
103973,41.49955301369797,-81.17863661997676,2010,5
103974,41.49955301369797,-81.17863661997676,2010,6
103975,41.49955301369797,-81.17863661997676,2010,7
103976,41.49955301369797,-81.17863661997676,2010,8
103977,41.49955301369797,-81.17863661997676,2010,9
103979,41.49955301369797,-81.17863661997676,2003,4
103980,41.49955301369797,-81.17863661997676,2003,5
103981,41.49955301369797,-81.17863661997676,2003,6
103982,41.49955301369797,-81.17863661997676,2003,7
103983,41.49955301369797,-81.17863661997676,2003,8
103984,41.49955301369797,-81.17863661997676,2003,9
103985,41.49955301369797,-81.17863661997676,2003,10
103986,41.49955301369797,-81.17863661997676,2002,4
103987,41.49955301369797,-81.17863661997676,2002,5
103988,41.49955301369797,-81.17863661997676,2002,6
103989,41.49955301369797,-81.17863661997676,2002,7
103990,41.49955301369797,-81.17863661997676,2002,8
103991,41.49955301369797,-81.17863661997676,2002,9
103992,41.49955301369797,-81.17863661997676,2002,10
103993,41.49955301369797,-81.17863661997676,2001,4
103994,41.49955301369797,-81.17863661997676,2001,5
103995,41.49955301369797,-81.17863661997676,2001,6
103996,41.49955301369797,-81.17863661997676,2001,7
103997,41.49955301369797,-81.17863661997676,2001,8
103998,41.49955301369797,-81.17863661997676,2001,9
103999,41.49955301369797,-81.17863661997676,2001,10
104000,41.49955301369797,-81.17863661997676,2000,4
104001,41.49955301369797,-81.17863661997676,2000,5
104002,41.49955301369797,-81.17863661997676,2000,6
104003,41.49955301369797,-81.17863661997676,2000,7
104004,41.49955301369797,-81.17863661997676,2000,8
104005,41.49955301369797,-81.17863661997676,2000,9
104006,41.49955301369797,-81.17863661997676,2000,10
